datetime,000651.SZ,002294.SZ,002572.SZ,300376.SZ,300498.SZ,601318.SH,cash,commission,total,returns,equity_curve,drawdown
2018-05-28,0.0,20403.189704091845,0.0,0.0,16155.138590873355,0.0,77431.57004785603,452.7100000000001,113989.89834282122,0.004334620473616102,1.1398989834282123,0.020636718898514372
2018-05-29,0.0,19066.739972094423,0.0,0.0,15870.21041154612,0.0,77431.57004785603,452.7100000000001,112368.52043149658,-0.014223873649298224,1.1236852043149659,0.03685049801176077
2018-05-30,0.0,18554.435735784216,0.0,0.0,15757.563658044966,0.0,77431.57004785603,452.7100000000001,111743.56944168522,-0.00556161981497616,1.1174356944168522,0.04310000790987445
2018-05-31,0.0,19062.289196308368,0.0,0.0,16168.52091824678,0.0,77431.57004785603,452.7100000000001,112662.38016241118,0.008222493028607447,1.126623801624112,0.03391190070261474
2018-06-01,0.0,18549.51361692767,12938.06457218168,0.0,16147.50184105306,0.0,64689.93803940617,455.0110000000001,112325.01806956858,-0.0029944520287629173,1.123250180695686,0.0372855216310406
2018-06-04,0.0,0.0,13311.97463831773,0.0,0.0,0.0,99377.15949738689,464.80500000000006,112689.13413570462,0.0032416292682946324,1.1268913413570465,0.033644360969680154
2018-06-05,0.0,0.0,13268.045122011281,0.0,0.0,0.0,99377.15949738689,464.80500000000006,112645.20461939817,-0.00038982921151520245,1.126452046193982,0.034083656132744666
2018-06-06,0.0,0.0,13510.850347744088,0.0,0.0,0.0,99377.15949738689,464.80500000000006,112888.00984513098,0.0021554865700070813,1.12888009845131,0.03165560387541655
2018-06-07,0.0,0.0,13318.996272806122,0.0,0.0,0.0,99377.15949738689,464.80500000000006,112696.15577019301,-0.00169950799204599,1.1269615577019305,0.03357414462479613
2018-06-08,0.0,0.0,13388.255053424715,0.0,15729.507277246457,0.0,82998.24225186695,469.05300000000005,112116.00458253812,-0.005147923491178541,1.1211600458253816,0.039375656501345
2018-06-11,0.0,13489.050730079507,13269.099583449233,0.0,0.0,0.0,85049.99655781273,477.31800000000004,111808.14687134147,-0.002745885499068179,1.118081468713415,0.042454233613311576
2018-06-12,0.0,13889.67553676287,13620.730722410637,0.0,14238.788809216758,0.0,71031.90687112039,483.61,112781.10193951064,0.008702005134641588,1.1278110193951068,0.0327246829316199
2018-06-13,11551.802307484562,13424.371406281314,13573.0581648822,0.0,0.0,0.0,73589.50652404275,492.775,112138.73840269081,-0.005695666435005742,1.1213873840269084,0.03914831829981824
2018-06-14,11334.628424103852,0.0,13366.747680775992,0.0,0.0,0.0,87009.86093032407,496.792,111711.23703520391,-0.0038122541199967497,1.1171123703520394,0.043423331974687285
2018-06-15,11350.496903897598,0.0,13424.224695803328,0.0,0.0,0.0,87009.86093032407,496.792,111784.58253002499,0.0006565632676500677,1.1178458253002501,0.04268987702647653
2018-06-19,10961.17486009391,0.0,12684.549915064565,0.0,0.0,0.0,87009.86093032407,496.792,110655.58570548255,-0.01009975435779964,1.1065558570548257,0.05397984527190092
2018-06-20,11088.324488471,0.0,0.0,0.0,0.0,0.0,99692.10984538864,499.09299999999996,110780.43433385964,0.0011282632284770333,1.1078043433385967,0.05273135898812997
2018-06-21,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,-2.5934182487086233e-05,1.1077756133385965,0.052760088988130116
2018-06-22,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-06-25,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-06-26,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-06-27,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-06-28,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-06-29,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-02,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-03,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-04,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-05,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-06,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-09,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-10,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-11,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-12,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-13,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-16,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-17,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-18,0.0,0.0,0.0,0.0,0.0,0.0,110777.56133385963,501.96599999999995,110777.56133385963,0.0,1.1077756133385965,0.052760088988130116
2018-07-19,0.0,0.0,0.0,0.0,18165.31169395736,0.0,92517.65731581385,507.10999999999996,110682.96900977122,-0.0008538942629665591,1.1068296900977124,0.05370601222901428
2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,110677.82500977122,512.2539999999999,110677.82500977122,-4.647508145128043e-05,1.1067782500977124,0.05375745222901429
2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,110677.82500977122,512.2539999999999,110677.82500977122,0.0,1.1067782500977124,0.05375745222901429
2018-07-24,0.0,0.0,0.0,0.0,0.0,0.0,110677.82500977122,512.2539999999999,110677.82500977122,0.0,1.1067782500977124,0.05375745222901429
2018-07-25,0.0,0.0,0.0,0.0,0.0,0.0,110677.82500977122,512.2539999999999,110677.82500977122,0.0,1.1067782500977124,0.05375745222901429
2018-07-26,0.0,0.0,0.0,0.0,18255.798613257804,0.0,92432.76089293389,517.2059999999999,110688.5595061917,9.698868241714287e-05,1.1068855950619172,0.053650107264809455
2018-07-27,0.0,0.0,0.0,0.0,18059.74959195003,0.0,92432.76089293389,517.2059999999999,110492.51048488391,-0.001771176914600825,1.1049251048488393,0.055610597477887325
2018-07-30,0.0,0.0,0.0,0.0,17942.126442857658,0.0,92432.76089293389,517.2059999999999,110374.88733579154,-0.0010645350402139764,1.1037488733579157,0.05678682896881093
2018-07-31,0.0,0.0,0.0,0.0,18444.003603717272,0.0,92432.76089293389,517.2059999999999,110876.76449665116,0.004547023086263868,1.1087676449665118,0.051768057360214836
2018-08-01,0.0,0.0,0.0,0.0,18091.11448276735,0.0,92432.76089293389,517.2059999999999,110523.87537570123,-0.0031827148145234796,1.1052387537570125,0.05529694856971412
2018-08-02,0.0,0.0,0.0,0.0,17714.710754838892,0.0,92432.76089293389,517.2059999999999,110147.47164777278,-0.0034056327345467485,1.101474716477728,0.05906098584899855
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,-4.495790893721541e-05,1.101425196477728,0.059110505848998685
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.0,110142.51964777277,522.1579999999999,110142.51964777277,0.0,1.101425196477728,0.059110505848998685
2018-08-29,0.0,0.0,0.0,0.0,0.0,18173.740856861827,91996.8951672414,525.7719999999999,110170.63602410322,0.00025527268143465953,1.1017063602410326,0.058829342085694014
2018-08-30,0.0,0.0,0.0,0.0,0.0,18217.012533842015,91996.8951672414,525.7719999999999,110213.90770108342,0.0003927696030612271,1.1021390770108346,0.05839662531589207
2018-08-31,0.0,0.0,0.0,0.0,0.0,18165.094048120565,91996.8951672414,525.7719999999999,110161.98921536196,-0.0004710701834678144,1.10161989215362,0.05891581017310665
2018-09-03,0.0,0.0,0.0,0.0,0.0,18092.978624749525,91996.8951672414,525.7719999999999,110089.87379199092,-0.0006546307295709486,1.1008987379199096,0.059636964406817095
2018-09-04,0.0,0.0,0.0,0.0,0.0,18690.028826387632,91996.8951672414,525.7719999999999,110686.92399362903,0.005423298084310746,1.1068692399362907,0.05366646239043593
2018-09-05,0.0,0.0,0.0,0.0,0.0,18113.179776690005,91996.8951672414,525.7719999999999,110110.0749439314,-0.005211537450718451,1.1011007494393146,0.059434952887412074
2018-09-06,0.0,0.0,0.0,0.0,0.0,17862.656387198604,91996.8951672414,525.7719999999999,109859.55155444,-0.00227520860029351,1.0985955155444007,0.061940186782325934
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,109855.93755444,529.386,109855.93755444,-3.2896547900174156e-05,1.0985593755444008,0.0619763267823259
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,109855.93755444,529.386,109855.93755444,0.0,1.0985593755444008,0.0619763267823259
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,109855.93755444,529.386,109855.93755444,0.0,1.0985593755444008,0.0619763267823259
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,109855.93755444,529.386,109855.93755444,0.0,1.0985593755444008,0.0619763267823259
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,109855.93755444,529.386,109855.93755444,0.0,1.0985593755444008,0.0619763267823259
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,109855.93755444,529.386,109855.93755444,0.0,1.0985593755444008,0.0619763267823259
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,109855.93755444,529.386,109855.93755444,0.0,1.0985593755444008,0.0619763267823259
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.0,109855.93755444,529.386,109855.93755444,0.0,1.0985593755444008,0.0619763267823259
2018-09-19,0.0,0.0,0.0,0.0,0.0,18363.970336689083,91778.80509772754,532.8829999999999,110142.77543441663,0.002611036657299337,1.101427754344167,0.05910794798255958
2018-09-20,0.0,0.0,0.0,0.0,0.0,18265.319088040385,91778.80509772754,532.8829999999999,110044.12418576793,-0.0008956669945859863,1.10044124185768,0.06009446046904654
2018-09-21,0.0,0.0,0.0,0.0,15287.62186655187,19023.54901402312,76636.81798243267,537.1869999999999,110947.98886300766,0.008213656875617481,1.1094798886300774,0.051055813696649244
2018-09-25,0.0,0.0,0.0,0.0,15730.641860622678,18938.989338655785,76636.81798243267,537.1869999999999,111306.44918171113,0.003230886133015698,1.1130644918171122,0.04747121050961445
2018-09-26,0.0,0.0,0.0,0.0,16207.736497613503,19156.030156476783,76636.81798243267,537.1869999999999,112000.58463652295,0.0062362554902692935,1.1200058463652305,0.040529855961496164
2018-09-27,0.0,0.0,0.0,0.0,16078.23668299757,18941.808271236903,76636.81798243267,537.1869999999999,111656.86293666714,-0.003068927729005133,1.1165686293666723,0.04396707296005431
2018-09-28,0.0,0.0,0.0,0.0,15826.049540624756,19308.23755224398,76636.81798243267,537.1869999999999,111771.1050753014,0.0010231537554397097,1.117711050753015,0.042824651573711625
2018-10-08,0.0,0.0,0.0,0.0,15737.439489246797,18259.665095494267,76636.81798243267,537.1869999999999,110633.92256717374,-0.010174208328364687,1.1063392256717384,0.05419647665498828
2018-10-09,0.0,0.0,0.0,0.0,15894.200123999186,18321.674918158566,76636.81798243267,537.1869999999999,110852.69302459041,0.0019774265644774136,1.108526930245905,0.05200877208082155
2018-10-10,0.0,0.0,0.0,0.0,16419.010717893514,18223.012698724284,76636.81798243267,537.1869999999999,111278.84139905046,0.0038442762447414847,1.1127884139905055,0.047747288336221105
2018-10-11,0.0,0.0,0.0,0.0,16269.072312017708,0.0,94856.33368115695,540.6839999999999,111125.40599317466,-0.001378837198039995,1.1112540599317475,0.04928164239497912
2018-10-12,0.0,0.0,0.0,0.0,16446.275047640203,0.0,94856.33368115695,540.6839999999999,111302.60872879715,0.0015946194665275026,1.1130260872879725,0.04750961503875417
2018-10-15,0.0,0.0,0.0,0.0,16562.139055350828,0.0,94856.33368115695,540.6839999999999,111418.47273650777,0.0010409819593082403,1.1141847273650787,0.04635097496164797
2018-10-16,0.0,0.0,0.0,0.0,15962.357751600355,0.0,94856.33368115695,540.6839999999999,110818.6914327573,-0.005383140596163849,1.108186914327574,0.05234878799915266
2018-10-17,0.0,0.0,0.0,0.0,16398.56110187834,0.0,94856.33368115695,540.6839999999999,111254.89478303528,0.003936189325450146,1.1125489478303536,0.04798675449637302
2018-10-18,0.0,0.0,0.0,0.0,16085.037012171528,0.0,94856.33368115695,540.6839999999999,110941.37069332847,-0.002818070075192969,1.1094137069332854,0.0511219953934412
2018-10-19,0.0,0.0,0.0,0.0,16350.84224879766,0.0,94856.33368115695,540.6839999999999,111207.17592995461,0.002395907270344555,1.1120717592995468,0.04846394302717982
2018-10-22,0.0,0.0,0.0,0.0,16493.977521843633,0.0,94856.33368115695,540.6839999999999,111350.31120300057,0.0012871046481399695,1.1135031120300065,0.047032590296720134
2018-10-23,0.0,0.0,0.0,0.0,0.0,15033.202938901859,95754.61535384765,547.8349999999998,110787.8182927495,-0.0050515611871582156,1.107878182927496,0.05265751939923069
2018-10-24,0.0,0.0,0.0,0.0,16204.129247563455,15203.017999299695,79979.29510853747,551.9149999999998,111386.44235540062,0.0054033383080915875,1.113864423554007,0.046671278772719704
2018-10-25,0.0,0.0,0.0,0.0,16158.903522833505,15297.109477697359,79979.29510853747,551.9149999999998,111435.30810906834,0.0004387046810581108,1.114353081090684,0.046182621236042554
2018-10-26,0.0,0.0,0.0,0.0,16320.427922447747,15040.087444253088,79979.29510853747,551.9149999999998,111339.81047523831,-0.0008569782365259737,1.1133981047523838,0.04713759757434288
2018-10-29,0.0,0.0,0.0,0.0,16288.129795589222,14227.727201126647,79979.29510853747,551.9149999999998,110495.15210525334,-0.007586310470438784,1.104951521052534,0.05558418127419262
2018-10-30,0.0,0.0,0.0,0.0,15506.348429790327,14411.307565202787,79979.29510853747,551.9149999999998,109896.95110353059,-0.005413821243061556,1.0989695110353066,0.06156619129142005
2018-10-31,0.0,0.0,0.0,0.0,15952.155947146799,0.0,94387.75567374025,554.7619999999998,110339.91162088705,0.004030689777182017,1.1033991162088714,0.057136586117855215
2018-11-01,0.0,0.0,0.0,0.0,15790.624416025992,0.0,94387.75567374025,554.7619999999998,110178.38008976624,-0.0014639447208895096,1.1017838008976633,0.05875190142906339
2018-11-02,0.0,0.0,0.0,0.0,16087.835548784431,0.0,94387.75567374025,554.7619999999998,110475.59122252467,0.002697544949529007,1.1047559122252477,0.05577979010147893
2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0,110471.51122252468,558.8419999999999,110471.51122252468,-3.693123480796867e-05,1.1047151122252479,0.05582059010147877
2018-11-06,17966.588832898913,0.0,0.0,0.0,0.0,0.0,92239.4129884374,564.4969999999998,110206.00182133631,-0.00240341965317703,1.102060018213364,0.05847568411336268
2018-11-07,17861.735820470116,0.0,0.0,0.0,0.0,15034.612165281238,77047.35337406181,567.3179999999999,109943.70135981317,-0.002380092346951912,1.0994370135981326,0.06109868872859403
2018-11-08,17866.290563104332,0.0,0.0,0.0,12618.970647371081,15075.536379595133,64357.13157086127,572.5309999999998,109917.92916093182,-0.00023441269088264605,1.099179291609319,0.061356410717407606
2018-11-09,17615.555041341726,0.0,0.0,0.0,12105.883300848975,14693.537363272573,64357.13157086127,572.5309999999998,108772.10727632453,-0.010424340172290547,1.0877210727632463,0.07281462956348039
2018-11-12,17875.4197093116,0.0,0.0,0.0,12258.284265723361,14702.632662900436,64357.13157086127,572.5309999999998,109193.46820879665,0.003873795801360158,1.0919346820879674,0.06860102023875925
2018-11-13,17966.6022252488,0.0,0.0,10755.186635142354,0.0,14782.218013504715,66002.52979275383,584.1919999999998,109506.5366666497,0.0028670987650507573,1.095065366666498,0.06547033566022864
2018-11-14,0.0,0.0,0.0,10601.226138460292,0.0,0.0,98742.87403150735,592.6679999999998,109344.10016996764,-0.00148334977642961,1.0934410016996774,0.06709470062704925
2018-11-15,0.0,0.0,0.0,10711.192657194539,0.0,0.0,98742.87403150735,592.6679999999998,109454.06668870189,0.0010056922921612976,1.09454066688702,0.06599503543970675
2018-11-16,0.0,0.0,0.0,10711.192657194539,0.0,0.0,98742.87403150735,592.6679999999998,109454.06668870189,0.0,1.09454066688702,0.06599503543970675
2018-11-19,0.0,0.0,0.0,10601.220842183122,16028.685004019728,0.0,82461.65636204192,596.7959999999998,109091.56220824477,-0.00331193249756645,1.0909156220824487,0.0696200802442779
2018-11-20,0.0,0.0,0.0,10271.310849574382,15747.589955104235,0.0,82461.65636204192,596.7959999999998,108480.55716672054,-0.0056008460155505535,1.0848055716672065,0.07573013065952017
2018-11-21,0.0,0.0,0.0,0.0,15793.352451513769,0.0,92726.5192116163,603.2439999999998,108519.87166313006,0.00036241053177032967,1.0851987166313017,0.07533698569542491
2018-11-22,0.0,0.0,0.0,15038.21603584097,0.0,0.0,93220.7050708619,613.0359999999998,108258.92110670288,-0.0024046338465754102,1.0825892110670299,0.07794649125969677
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,108253.25710670288,618.6999999999998,108253.25710670288,-5.231901391689053e-05,1.0825325710670297,0.07800313125969693
2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0,108253.25710670288,618.6999999999998,108253.25710670288,0.0,1.0825325710670297,0.07800313125969693
2018-11-27,0.0,0.0,0.0,0.0,0.0,0.0,108253.25710670288,618.6999999999998,108253.25710670288,0.0,1.0825325710670297,0.07800313125969693
2018-11-28,0.0,0.0,0.0,0.0,0.0,0.0,108253.25710670288,618.6999999999998,108253.25710670288,0.0,1.0825325710670297,0.07800313125969693
2018-11-29,0.0,0.0,0.0,0.0,0.0,0.0,108253.25710670288,618.6999999999998,108253.25710670288,0.0,1.0825325710670297,0.07800313125969693
2018-11-30,0.0,0.0,0.0,0.0,18010.80366279568,0.0,90392.97621755213,623.1479999999998,108403.7798803478,0.0013904687735775134,1.084037798803479,0.07649790352324759
2018-12-03,0.0,0.0,0.0,0.0,18384.113590314442,0.0,90392.97621755213,623.1479999999998,108777.08980786658,0.003443698438659659,1.0877708980786667,0.07276480424805998
2018-12-04,0.0,0.0,0.0,0.0,18348.889628675402,0.0,90392.97621755213,623.1479999999998,108741.86584622753,-0.0003238178342632736,1.0874186584622763,0.07311704386445039
2018-12-05,0.0,0.0,0.0,0.0,18982.825416456508,0.0,90392.97621755213,623.1479999999998,109375.80163400865,0.005829730645578346,1.0937580163400875,0.06677768598663913
2018-12-06,0.0,0.0,0.0,0.0,18799.698099663954,0.0,90392.97621755213,623.1479999999998,109192.6743172161,-0.0016742946251067092,1.091926743172162,0.06860895915456466
2018-12-07,0.0,0.0,0.0,0.0,18510.897137456916,0.0,90392.97621755213,623.1479999999998,108903.87335500904,-0.0026448748875593786,1.0890387335500915,0.07149696877663514
2018-12-10,0.0,0.0,0.0,0.0,18630.644131039124,0.0,90392.97621755213,623.1479999999998,109023.62034859126,0.0010995659740389296,1.0902362034859137,0.07029949884081299
2018-12-11,0.0,0.0,0.0,0.0,18320.723365919286,0.0,90392.97621755213,623.1479999999998,108713.69958347142,-0.002842693758736914,1.0871369958347152,0.07339870649201141
2018-12-12,0.0,0.0,0.0,0.0,18524.999431449287,0.0,90392.97621755213,623.1479999999998,108917.97564900143,0.0018790278162981178,1.0891797564900154,0.07135594583671123
2018-12-13,0.0,0.0,0.0,0.0,17989.6825228787,0.0,90392.97621755213,623.1479999999998,108382.65874043084,-0.0049148628165446295,1.0838265874043096,0.07670911492241705
2018-12-14,0.0,0.0,0.0,14464.776238343176,0.0,0.0,93473.26529343514,633.1959999999998,107938.04153177832,-0.004102291029022931,1.0793804153177844,0.08115528700894226
2018-12-17,0.0,0.0,0.0,14061.252375622116,0.0,0.0,93473.26529343514,633.1959999999998,107534.51766905726,-0.00373847678718775,1.0753451766905737,0.08519052563615293
2018-12-18,0.0,0.0,0.0,14092.29962086749,0.0,0.0,93473.26529343514,633.1959999999998,107565.56491430262,0.00028871887760661963,1.0756556491430276,0.08488005318369907
2018-12-19,0.0,0.0,0.0,13657.735377458797,0.0,0.0,93473.26529343514,633.1959999999998,107131.00067089393,-0.004039994060877294,1.0713100067089407,0.08922569561778593
2018-12-20,0.0,0.0,0.0,0.0,0.0,0.0,107125.40067089393,638.7959999999998,107125.40067089393,-5.227245115735357e-05,1.0712540067089407,0.08928169561778598
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,107125.40067089393,638.7959999999998,107125.40067089393,0.0,1.0712540067089407,0.08928169561778598
2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0,107125.40067089393,638.7959999999998,107125.40067089393,0.0,1.0712540067089407,0.08928169561778598
2018-12-25,0.0,0.0,0.0,0.0,0.0,0.0,107125.40067089393,638.7959999999998,107125.40067089393,0.0,1.0712540067089407,0.08928169561778598
2018-12-26,0.0,0.0,0.0,0.0,17683.781046851465,0.0,89477.9445906112,643.0679999999999,107161.72563746266,0.0003390882679668028,1.071617256374628,0.08891844595209863
2018-12-27,0.0,0.0,0.0,0.0,17507.89816055948,0.0,89477.9445906112,643.0679999999999,106985.84275117068,-0.0016412845654147912,1.0698584275117082,0.09067727481501842
2018-12-28,0.0,0.0,0.0,0.0,17710.849716036686,0.0,89477.9445906112,643.0679999999999,107188.79430664788,0.0018969945018727508,1.0718879430664803,0.08864775926024637
2019-01-02,0.0,0.0,0.0,0.0,17690.553082262108,0.0,89477.9445906112,643.0679999999999,107168.4976728733,-0.0001893540636020985,1.0716849767287346,0.08885072559799201
2019-01-03,0.0,0.0,0.0,0.0,18062.63848524133,0.0,89477.9445906112,643.0679999999999,107540.58307585253,0.003471966212636346,1.0754058307585268,0.08512987156819984
2019-01-04,0.0,0.0,0.0,0.0,18312.9505293698,0.0,89477.9445906112,643.0679999999999,107790.895119981,0.002327605420847645,1.0779089511998114,0.0826267511269152
2019-01-07,0.0,0.0,0.0,0.0,18786.505117108773,0.0,89477.9445906112,643.0679999999999,108264.44970771996,0.004393270760131074,1.0826444970772011,0.07789120524952553
2019-01-08,0.0,0.0,0.0,0.0,18502.378013717618,0.0,89477.9445906112,643.0679999999999,107980.32260432882,-0.00262438043289559,1.0798032260432897,0.08073247628343694
2019-01-09,0.0,0.0,0.0,0.0,18644.439272106945,0.0,89477.9445906112,643.0679999999999,108122.38386271814,0.0013156217259127079,1.0812238386271829,0.0793118636995438
2019-01-10,0.0,0.0,0.0,0.0,18854.1519250396,0.0,89477.9445906112,643.0679999999999,108332.0965156508,0.001939585915890829,1.0833209651565097,0.07721473717021698
2019-01-11,0.0,0.0,0.0,0.0,18813.558935944988,0.0,89477.9445906112,643.0679999999999,108291.50352655619,-0.00037470879268686197,1.0829150352655634,0.07762066706116322
2019-01-14,0.0,0.0,0.0,0.0,18996.21977965408,0.0,89477.9445906112,643.0679999999999,108474.16437026527,0.0016867513864029515,1.0847416437026542,0.0757940586240724
2019-01-15,0.0,0.0,0.0,0.0,18752.669245859135,0.0,89477.9445906112,643.0679999999999,108230.61383647032,-0.002245240009073557,1.0823061383647048,0.07822956396202185
2019-01-16,0.0,0.0,0.0,0.0,18698.549042415587,0.0,89477.9445906112,643.0679999999999,108176.49363302678,-0.0005000452415923062,1.0817649363302695,0.07877076599645716
2019-01-17,0.0,0.0,0.0,0.0,18705.31791716894,0.0,89477.9445906112,643.0679999999999,108183.26250778013,6.257251021946075e-05,1.081832625077803,0.07870307724892367
2019-01-18,14866.302483035479,0.0,0.0,0.0,19023.270911124982,0.0,74725.17462402974,647.7999999999998,108614.7480181902,0.003988468275109014,1.0861474801819038,0.07438822214482288
2019-01-21,15060.857783630963,0.0,0.0,0.0,18610.59909524995,0.0,74725.17462402974,647.7999999999998,108396.63150291066,-0.002008166655627752,1.0839663150291083,0.07656938729761831
2019-01-22,14843.4091189509,0.0,0.0,0.0,0.0,0.0,93331.50171927968,652.0719999999999,108174.91083823059,-0.0020454571475694294,1.0817491083823076,0.078786593944419
2019-01-23,14950.22229097087,0.0,0.0,0.0,0.0,0.0,93331.50171927968,652.0719999999999,108281.72401025055,0.0009874116945627343,1.0828172401025071,0.07771846222421952
2019-01-24,15022.700968637497,0.0,0.0,0.0,0.0,0.0,93331.50171927968,652.0719999999999,108354.20268791718,0.000669352823194469,1.0835420268791733,0.07699367544755331
